LP;ECG;IMP;Z0
3770;3.96721;11234.54000;36.51600
3771;5.79823;8889.18500;36.51600
3772;17.08952;6630.69500;36.51600
3773;16.47918;4719.66500;36.51600
3774;15.25850;3271.91500;36.51600
3775;17.08952;1563.57000;36.51600
3776;1.83102;202.68500;36.51600
3777;-1.52585;-926.56000;36.51600
3778;-6.10340;-1911.03000;36.51600
3779;4.88272;-3156.09500;36.51600
3780;13.12231;-3300.87000;36.51600
3781;6.71374;-3040.27500;36.51600
3782;-4.57755;-2432.22000;36.51600
3783;-2.44136;-3040.27500;36.51600
3784;2.74653;-1824.16500;36.51600
3785;-2.13619;-897.60500;36.51600
3786;-10.68095;-144.77500;36.51600
3787;-16.17401;-231.64000;36.51600
3788;-9.76544;347.46000;36.51600
3789;-2.13619;926.56000;36.51600
3790;7.93442;579.10000;36.51600
3791;12.81714;-144.77500;36.51600
3792;13.42748;-376.41500;36.51600
3793;4.27238;-637.01000;36.51600
3794;-10.07061;-550.14500;36.51600
3795;-19.83605;-1679.39000;36.51600
3796;-20.14122;-1650.43500;36.51600
3797;-13.12231;-1650.43500;36.51600
3798;6.71374;-1274.02000;36.51600
3799;13.73265;-1245.06500;36.51600
3800;0.61034;-1621.48000;36.51600
3801;-6.40857;-2055.80500;36.51600
3802;-13.42748;-1766.25500;36.51600
3803;2.13619;-1766.25500;36.51600
3804;-11.90163;-2113.71500;36.51600
3805;9.46027;-3677.28500;36.51600
3806;29.60149;-3908.92500;36.51600
3807;12.81714;-4343.25000;36.51600
3808;-3.66204;-5964.73000;36.51600
3809;-1.83102;-7615.16500;36.51600
3810;-0.30517;-8512.77000;36.51600
3811;-4.57755;-8860.23000;36.51600
3812;-2.74653;-10539.62000;36.51600
3813;12.51197;-11495.13500;36.51600
3814;41.50312;-11929.46000;36.51600
3815;29.60149;-12856.02000;36.51600
3816;6.71374;-13956.31000;36.44000
3817;-7.62925;-15201.37500;36.44000
3818;-7.93442;-15838.38500;36.44000
3819;-3.05170;-16591.21500;36.44000
3820;9.15510;-17749.41500;36.44000
3821;43.63931;-18038.96500;36.44000
3822;21.36190;-18589.11000;36.44000
3823;-10.98612;-19110.30000;36.44000
3824;-18.92054;-20036.86000;36.44000
3825;-10.98612;-20587.00500;36.44000
3826;-1.22068;-20529.09500;36.44000
3827;5.18789;-20992.37500;36.44000
3828;3.96721;-21455.65500;36.44000
3829;8.23959;-22150.57500;36.44000
3830;38.75659;-21976.84500;36.44000
3831;36.62040;-21397.74500;36.44000
3832;14.03782;-21774.16000;36.44000
3833;-14.03782;-22237.44000;36.44000
3834;-14.64816;-22266.39500;36.44000
3835;-4.27238;-22469.08000;36.44000
3836;17.39469;-22353.26000;36.44000
3837;40.28244;-22382.21500;36.44000
3838;24.71877;-22005.80000;36.44000
3839;-8.84993;-22787.58500;36.44000
3840;-17.39469;-22961.31500;36.44000
3841;-15.56367;-23164.00000;36.44000
3842;-8.23959;-23540.41500;36.44000
3843;-0.91551;-23974.74000;36.44000
3844;7.01891;-24495.93000;36.44000
3845;23.49809;-24901.30000;36.44000
3846;9.15510;-25277.71500;36.44000
3847;-14.34299;-26435.91500;36.44000
3848;-27.77047;-27391.43000;36.44000
3849;-18.61537;-28578.58500;36.44000
3850;-3.66204;-29823.65000;36.44000
3851;-5.49306;-30663.34500;36.44000
3852;-17.39469;-31734.68000;36.44000
3853;-22.27741;-33124.52000;36.44000
3854;-20.44639;-34311.67500;36.44000
3855;-23.80326;-35469.87500;36.44000
3856;-17.08952;-36657.03000;36.44000
3857;-0.30517;-37699.41000;36.44000
3858;30.21183;-39089.25000;36.44000
3859;40.28244;-40160.58500;36.44000
3860;43.63931;-41000.28000;36.44000
3861;49.74271;-42650.71500;36.44000
3862;61.94951;-43085.04000;36.44000
3863;88.80447;-44445.92500;36.44000
3864;147.39711;-45806.81000;36.44000
3865;158.38323;-47022.92000;36.44000
3866;151.66949;-48267.98500;36.44000
3867;140.68337;-50265.88000;36.44000
3868;148.31262;-52032.13500;36.44000
3869;162.65561;-53914.21000;36.44000
3870;174.55724;-54551.22000;36.44000
3871;168.45384;-55680.46500;36.44000
3872;169.97969;-57359.85500;36.44000
3873;174.25207;-57765.22500;36.44000
3874;162.96078;-57707.31500;36.44000
3875;158.68840;-57910.00000;36.44000
3876;140.98854;-58083.73000;36.44000
3877;77.81835;-57967.91000;36.44000
3878;35.70489;-58228.50500;36.44000
3879;-7.32408;-58199.55000;36.44000
3880;-40.58761;-58025.82000;36.49600
3881;-35.39972;-57649.40500;36.49600
3882;-36.31523;-57475.67500;36.49600
3883;-48.52203;-56635.98000;36.49600
3884;-36.01006;-55680.46500;36.49600
3885;-26.54979;-53972.12000;36.49600
3886;-37.84108;-53421.97500;36.49600
3887;-39.36693;-52466.46000;36.49600
3888;-39.36693;-51510.94500;36.49600
3889;-37.84108;-51250.35000;36.49600
3890;-33.87387;-50787.07000;36.49600
3891;-30.51700;-50497.52000;36.49600
3892;-28.99115;-49513.05000;36.49600
3893;-24.71877;-48760.22000;36.49600
3894;-18.61537;-47544.11000;36.49600
3895;-19.22571;-46472.77500;36.49600
3896;-19.83605;-44793.38500;36.49600
3897;-36.62040;-42448.03000;36.49600
3898;-43.63931;-39234.02500;36.49600
3899;-44.24965;-35325.10000;36.49600
3900;-39.67210;-31387.22000;36.49600
3901;-27.46530;-26493.82500;36.49600
3902;-22.88775;-20615.96000;36.49600
3903;-30.21183;-14158.99500;36.49600
3904;-28.38081;-9005.00500;36.49600
3905;-41.50312;-2953.41000;36.49600
3906;-51.57373;3011.32000;36.49600
3907;-46.08067;8686.50000;36.49600
3908;-33.56870;14361.68000;36.49600
3909;-29.29632;20355.36500;36.49600
3910;-25.63428;25596.22000;36.49600
3911;-36.62040;30779.16500;36.49600
3912;-43.02897;35672.56000;36.49600
3913;-36.01006;40218.49500;36.49600
3914;-38.14625;44851.29500;36.49600
3915;-50.96339;49599.91500;36.49600
3916;-49.74271;53219.29000;36.49600
3917;-37.53591;57041.35000;36.49600
3918;-36.62040;61066.09500;36.49600
3919;-46.99618;64164.28000;36.49600
3920;-39.97727;67088.73500;36.49600
3921;-39.97727;69405.13500;36.49600
3922;-48.82720;72011.08500;36.49600
3923;-54.32026;73111.37500;36.49600
3924;-46.38584;74530.17000;36.49600
3925;-30.51700;76006.87500;36.49600
3926;-38.75659;76470.15500;36.49600
3927;-42.11346;76730.75000;36.49600
3928;-41.80829;75833.14500;36.49600
3929;-33.56870;75138.22500;36.49600
3930;-5.18789;74703.90000;36.49600
3931;-10.98612;74037.93500;36.49600
3932;-25.63428;72387.50000;36.49600
3933;-28.07564;70621.24500;36.49600
3934;-19.53088;68912.90000;36.49600
3935;-19.53088;67059.78000;36.49600
3936;-11.29129;65351.43500;36.49600
3937;2.13619;63556.22500;36.49600
3938;12.20680;61268.78000;36.49600
3939;-3.96721;59241.93000;36.49600
3940;-0.30517;57099.26000;36.49600
3941;12.81714;55101.36500;36.49600
3942;14.34299;52379.59500;36.49600
3943;10.37578;49686.78000;36.49600
3944;11.29129;47833.66000;36.49200
3945;21.97224;45140.84500;36.49200
3946;25.02394;43171.90500;36.49200
3947;17.39469;40160.58500;36.49200
3948;13.12231;37525.68000;36.49200
3949;10.37578;34514.36000;36.49200
3950;18.31020;31618.86000;36.49200
3951;18.31020;28752.31500;36.49200
3952;15.56367;26435.91500;36.49200
3953;15.56367;24264.29000;36.49200
3954;6.10340;22063.71000;36.49200
3955;10.07061;20239.54500;36.49200
3956;7.62925;18444.33500;36.49200
3957;14.03782;16620.17000;36.49200
3958;14.03782;15288.24000;36.49200
3959;12.51197;13464.07500;36.49200
3960;1.83102;11553.04500;36.49200
3961;-1.52585;10365.89000;36.49200
3962;9.46027;9149.78000;36.49200
3963;18.61537;8136.35500;36.49200
3964;9.46027;7702.03000;36.49200
3965;-1.83102;7296.66000;36.49200
3966;3.96721;6949.20000;36.49200
3967;2.13619;7007.11000;36.49200
3968;-5.79823;7267.70500;36.49200
3969;5.49306;6949.20000;36.49200
3970;15.56367;7644.12000;36.49200
3971;-2.44136;8194.26500;36.49200
3972;-10.98612;7759.94000;36.49200
3973;1.22068;7180.84000;36.49200
3974;5.18789;6920.24500;36.49200
3975;-4.57755;6370.10000;36.49200
3976;-17.08952;5617.27000;36.49200
3977;-3.96721;4864.44000;36.49200
3978;8.54476;3908.92500;36.49200
3979;14.03782;3271.91500;36.49200
3980;6.71374;2605.95000;36.49200
3981;11.90163;2026.85000;36.49200
3982;2.74653;1679.39000;36.49200
3983;-0.30517;1795.21000;36.49200
3984;-3.35687;955.51500;36.49200
3985;-3.66204;608.05500;36.49200
3986;-1.52585;-637.01000;36.49200
3987;0.30517;-1216.11000;36.49200
3988;-10.37578;-1939.98500;36.49200
3989;5.49306;-4516.98000;36.49200
3990;14.03782;-5617.27000;36.49200
3991;10.68095;-7325.61500;36.49200
3992;8.54476;-9033.96000;36.49200
3993;22.27741;-10944.99000;36.49200
3994;19.22571;-11813.64000;36.49200
3995;22.27741;-12682.29000;36.49200
3996;25.32911;-14419.59000;36.49200
3997;14.34299;-15548.83500;36.49200
3998;7.32408;-16678.08000;36.49200
3999;11.29129;-17807.32500;36.49200
4000;17.69986;-19110.30000;36.49200
4001;9.76544;-20847.60000;36.49200
4002;3.35687;-21426.70000;36.49200
4003;2.44136;-23106.09000;36.49200
4004;10.07061;-24553.84000;36.49200
4005;13.12231;-25364.58000;36.49200
4006;8.54476;-26870.24000;36.49200
4007;8.84993;-28202.17000;36.49200
4008;20.14122;-29302.46000;36.44400
4009;29.90666;-30084.24500;36.44400
4010;21.36190;-30779.16500;36.44400
4011;-0.61034;-31734.68000;36.44400
4012;-5.18789;-32545.42000;36.44400
4013;12.51197;-32458.55500;36.44400
4014;33.87387;-32632.28500;36.44400
4015;4.88272;-32806.01500;36.44400
4016;-13.42748;-33558.84500;36.44400
4017;-8.54476;-34398.54000;36.44400
4018;5.49306;-34514.36000;36.44400
4019;10.98612;-34832.86500;36.44400
4020;17.08952;-35093.46000;36.44400
4021;15.25850;-35354.05500;36.44400
4022;15.56367;-35209.28000;36.44400
4023;12.51197;-35498.83000;36.44400
4024;-0.91551;-35296.14500;36.44400
4025;-3.96721;-36020.02000;36.44400
4026;-10.98612;-35962.11000;36.44400
4027;-10.37578;-36685.98500;36.44400
4028;13.12231;-37351.95000;36.44400
4029;25.63428;-37554.63500;36.44400
4030;6.10340;-38510.15000;36.44400
4031;-20.44639;-39407.75500;36.44400
4032;-20.14122;-40768.64000;36.44400
4033;-16.78435;-41839.97500;36.44400
4034;-18.00503;-43606.23000;36.44400
4035;-20.14122;-44996.07000;36.44400
4036;-15.25850;-47225.60500;36.44400
4037;-4.27238;-48383.80500;36.44400
4038;3.35687;-49889.46500;36.44400
4039;-1.22068;-51047.66500;36.44400
4040;-12.51197;-52321.68500;36.44400
4041;-14.34299;-53074.51500;36.44400
4042;-3.05170;-54435.40000;36.44400
4043;31.73768;-55159.27500;36.44400
4044;85.14243;-56259.56500;36.44400
4045;77.81835;-56259.56500;36.44400
4046;49.13237;-56780.75500;36.44400
4047;51.26856;-58720.74000;36.44400
4048;96.12855;-59068.20000;36.44400
4049;138.85235;-60197.44500;36.44400
4050;158.07806;-60921.32000;36.44400
4051;150.44881;-62629.66500;36.44400
4052;146.78677;-62745.48500;36.44400
4053;164.79180;-62977.12500;36.44400
4054;177.60894;-63729.95500;36.44400
4055;177.60894;-63440.40500;36.44400
4056;171.81071;-64251.14500;36.44400
4057;181.27098;-64193.23500;36.44400
4058;169.67452;-63816.82000;36.44400
4059;160.82459;-63845.77500;36.44400
4060;157.46772;-62861.30500;36.44400
4061;88.49930;-61934.74500;36.44400
4062;22.27741;-61963.70000;36.44400
4063;-22.58258;-61905.79000;36.44400
4064;-45.47033;-61992.65500;36.44400
4065;-39.36693;-62050.56500;36.44400
4066;-43.33414;-60429.08500;36.44400
4067;-43.33414;-58923.42500;36.44400
4068;-45.16516;-56809.71000;36.44400
4069;-37.53591;-55333.00500;36.44400
4070;-35.70489;-52727.05500;36.44400
4071;-15.56367;-50960.80000;36.44400
4072;-22.27741;-48470.67000;36.52000
4073;-42.41863;-46936.05500;36.52000
4074;-52.18407;-44706.52000;36.52000
4075;-50.35305;-43345.63500;36.52000
4076;-33.26353;-41984.75000;36.52000
4077;6.10340;-40131.63000;36.52000
4078;-4.88272;-39002.38500;36.52000
4079;-46.69101;-37322.99500;36.52000
4080;-64.08570;-35296.14500;36.52000
4081;-58.89781;-32603.33000;36.52000
4082;-46.99618;-29649.92000;36.52000
4083;-40.28244;-26522.78000;36.52000
4084;-31.12734;-22237.44000;36.52000
4085;-23.80326;-16359.57500;36.52000
4086;-30.21183;-11697.82000;36.52000
4087;-39.97727;-5819.95500;36.52000
4088;-40.58761;115.82000;36.52000
4089;-41.19795;6833.38000;36.52000
4090;-44.24965;12392.74000;36.52000
4091;-49.13237;18473.29000;36.52000
4092;-48.21686;23829.96500;36.52000
4093;-43.63931;29592.01000;36.52000
4094;-35.39972;34746.00000;36.52000
4095;-18.92054;40276.40500;36.52000
4096;-26.85496;44503.83500;36.52000
4097;-49.13237;48615.44500;36.52000
4098;-57.37196;51945.27000;36.52000
4099;-59.20298;54869.72500;36.52000
4100;-52.79441;58083.73000;36.52000
4101;-47.30135;61674.15000;36.52000
4102;-39.06176;64772.33500;36.52000
4103;-36.01006;66770.23000;36.52000
4104;-46.38584;68999.76500;36.52000
4105;-58.89781;70157.96500;36.52000
4106;-53.70992;71229.30000;36.52000
4107;-39.36693;72213.77000;36.52000
4108;-33.87387;72677.05000;36.52000
4109;-45.16516;73169.28500;36.52000
4110;-54.01509;73198.24000;36.52000
4111;-38.75659;72474.36500;36.52000
4112;-37.53591;72590.18500;36.52000
4113;-47.91169;71663.62500;36.52000
4114;-50.65822;70997.66000;36.52000
4115;-45.16516;69810.50500;36.52000
4116;-37.53591;68420.66500;36.52000
4117;-27.16013;67552.01500;36.52000
4118;-4.88272;65583.07500;36.52000
4119;-5.49306;63643.09000;36.52000
4120;-14.95333;62195.34000;36.52000
4121;-15.86884;59907.89500;36.52000
4122;2.13619;57475.67500;36.52000
4123;24.41360;54609.13000;36.52000
4124;18.00503;52234.82000;36.52000
4125;-3.66204;49107.68000;36.52000
4126;-8.84993;45951.58500;36.52000
4127;-1.22068;43374.59000;36.52000
4128;8.54476;39842.08000;36.52000
4129;19.22571;36685.98500;36.52000
4130;24.10843;33124.52000;36.52000
4131;31.12734;29476.19000;36.52000
4132;15.86884;25943.68000;36.52000
4133;-2.74653;23135.04500;36.52000
4134;-9.76544;18820.75000;36.52000
4135;-8.84993;15780.47500;36.52000
4136;1.83102;11610.95500;36.47600
4137;25.32911;8831.27500;36.47600
4138;21.97224;6630.69500;36.47600
4139;3.66204;3851.01500;36.47600
4140;5.49306;1187.15500;36.47600
4141;19.22571;-405.37000;36.47600
4142;22.58258;-2576.99500;36.47600
4143;10.98612;-3937.88000;36.47600
4144;0.91551;-5906.82000;36.47600
4145;-7.01891;-7962.62500;36.47600
4146;-4.27238;-9931.56500;36.47600
4147;-3.35687;-11089.76500;36.47600
4148;1.22068;-12363.78500;36.47600
4149;13.73265;-12740.20000;36.47600
4150;3.35687;-13029.75000;36.47600
4151;-2.44136;-13377.21000;36.47600
4152;-5.49306;-13608.85000;36.47600
4153;-6.10340;-13666.76000;36.47600
4154;-3.35687;-13435.12000;36.47600
4155;-4.57755;-13464.07500;36.47600
4156;0.61034;-14187.95000;36.47600
4157;-3.35687;-14072.13000;36.47600
4158;-4.57755;-15461.97000;36.47600
4159;1.52585;-16793.90000;36.47600
4160;7.32408;-17430.91000;36.47600
4161;-1.83102;-18762.84000;36.47600
4162;-4.88272;-19747.31000;36.47600
4163;-5.49306;-20094.77000;36.47600
4164;8.84993;-21224.01500;36.47600
4165;7.32408;-22005.80000;36.47600
4166;-2.44136;-22469.08000;36.47600
4167;-2.74653;-23279.82000;36.47600
4168;-0.30517;-23714.14500;36.47600
4169;-5.79823;-23192.95500;36.47600
4170;-3.66204;-23308.77500;36.47600
4171;3.66204;-23656.23500;36.47600
4172;-11.29129;-23974.74000;36.47600
4173;4.57755;-24380.11000;36.47600
4174;7.93442;-24409.06500;36.47600
4175;5.49306;-24669.66000;36.47600
4176;24.71877;-25625.17500;36.47600
4177;32.04285;-26378.00500;36.47600
4178;21.97224;-27072.92500;36.47600
4179;-10.37578;-27507.25000;36.47600
4180;-9.15510;-29157.68500;36.47600
4181;2.74653;-30721.25500;36.47600
4182;17.08952;-31387.22000;36.47600
4183;13.73265;-31908.41000;36.47600
4184;8.54476;-32516.46500;36.47600
4185;20.75156;-33182.43000;36.47600
4186;32.95836;-34051.08000;36.47600
4187;12.81714;-34427.49500;36.47600
4188;-1.83102;-35064.50500;36.47600
4189;4.88272;-35296.14500;36.47600
4190;12.51197;-36106.88500;36.47600
4191;8.54476;-35991.06500;36.47600
4192;3.66204;-35991.06500;36.47600
4193;7.32408;-36106.88500;36.47600
4194;12.81714;-36309.57000;36.47600
4195;7.93442;-36193.75000;36.47600
4196;14.64816;-36193.75000;36.47600
4197;36.92557;-36454.34500;36.47600
4198;27.46530;-36077.93000;36.47600
4199;3.35687;-35122.41500;36.47600
4200;-11.29129;-36020.02000;36.48000
4201;-6.10340;-36251.66000;36.48000
4202;7.01891;-36280.61500;36.48000
4203;49.13237;-35267.19000;36.48000
4204;39.36693;-35064.50500;36.48000
4205;3.35687;-34948.68500;36.48000
4206;-13.12231;-35411.96500;36.48000
4207;-6.71374;-35122.41500;36.48000
4208;-2.74653;-35672.56000;36.48000
4209;-1.52585;-35933.15500;36.48000
4210;2.44136;-35759.42500;36.48000
4211;21.36190;-35875.24500;36.48000
4212;18.61537;-36106.88500;36.48000
4213;-3.05170;-36685.98500;36.48000
4214;-17.39469;-38017.91500;36.48000
4215;-18.31020;-39234.02500;36.48000
4216;-13.12231;-39349.84500;36.48000
4217;-4.57755;-40623.86500;36.48000
4218;1.83102;-41116.10000;36.48000
4219;4.57755;-42448.03000;36.48000
4220;-7.01891;-43287.72500;36.48000
4221;-13.73265;-44851.29500;36.48000
4222;-17.08952;-45633.08000;36.48000
4223;-11.29129;-46617.55000;36.48000
4224;-6.10340;-47978.43500;36.48000
4225;2.13619;-49252.45500;36.48000
4226;17.08952;-50613.34000;36.48000
4227;27.77047;-51742.58500;36.48000
4228;44.55482;-52900.78500;36.48000
4229;58.59264;-53943.16500;36.48000
4230;89.71998;-55854.19500;36.48000
4231;94.90787;-57504.63000;36.48000
4232;122.98351;-59415.66000;36.48000
4233;134.57997;-60602.81500;36.48000
4234;137.32650;-62571.75500;36.48000
4235;140.07303;-64482.78500;36.48000
4236;149.22813;-66133.22000;36.48000
4237;182.18649;-67928.43000;36.48000
4238;188.59506;-68391.71000;36.48000
4239;169.36935;-69057.67500;36.48000
4240;161.43493;-70389.60500;36.48000
4241;184.62785;-70505.42500;36.48000
4242;191.95193;-70679.15500;36.48000
4243;169.97969;-70476.47000;36.48000
4244;125.11970;-70534.38000;36.48000
4245;71.71495;-71258.25500;36.48000
4246;28.07564;-71113.48000;36.48000
4247;-9.46027;-70592.29000;36.48000
4248;-33.56870;-70910.79500;36.48000
4249;-42.11346;-70737.06500;36.48000
4250;-51.57373;-69839.46000;36.48000
4251;-52.48924;-69115.58500;36.48000
4252;-32.95836;-67986.34000;36.48000
4253;-18.92054;-66306.95000;36.48000
4254;-30.51700;-65525.16500;36.48000
4255;-47.30135;-65032.93000;36.48000
4256;-45.77550;-63758.91000;36.48000
4257;-37.84108;-62890.26000;36.48000
4258;-21.97224;-62513.84500;36.48000
4259;0.30517;-60776.54500;36.48000
4260;-10.98612;-59676.25500;36.48000
4261;-45.47033;-58286.41500;36.48000
4262;-49.74271;-57359.85500;36.48000
4263;-43.63931;-56056.88000;36.48000
4264;-30.21183;-54116.89500;36.54000
4265;-30.82217;-51337.21500;36.54000
4266;-35.70489;-47717.84000;36.54000
4267;-47.30135;-44561.74500;36.54000
4268;-46.38584;-39784.17000;36.54000
4269;-35.09455;-34601.22500;36.54000
4270;-33.87387;-28404.85500;36.54000
4271;-37.53591;-22353.26000;36.54000
4272;-43.94448;-15954.20500;36.54000
4273;-45.16516;-9149.78000;36.54000
4274;-38.45142;-3242.96000;36.54000
4275;-36.31523;1939.98500;36.54000
4276;-39.97727;8136.35500;36.54000
4277;-25.63428;14158.99500;36.54000
4278;-17.08952;19892.08500;36.54000
4279;-19.83605;24843.39000;36.54000
4280;-47.60652;30142.15500;36.54000
4281;-59.81332;34717.04500;36.54000
4282;-48.82720;39118.20500;36.54000
4283;-27.16013;43287.72500;36.54000
4284;-34.48421;47775.75000;36.54000
4285;-51.87890;50989.75500;36.54000
4286;-63.17019;55014.50000;36.54000
4287;-58.28747;58054.77500;36.54000
4288;-54.62543;60429.08500;36.54000
4289;-49.43754;62832.35000;36.54000
4290;-46.69101;64569.65000;36.54000
4291;-49.74271;67146.64500;36.54000
4292;-49.74271;68073.20500;36.54000
4293;-40.89278;68883.94500;36.54000
4294;-31.73768;70389.60500;36.54000
4295;-34.48421;70766.02000;36.54000
4296;-35.09455;70823.93000;36.54000
4297;-5.18789;70592.29000;36.54000
4298;0.30517;70157.96500;36.54000
4299;-34.17904;69347.22500;36.54000
4300;-52.18407;67696.79000;36.54000
4301;-38.75659;65930.53500;36.54000
4302;-16.17401;64048.46000;36.54000
4303;-15.86884;62977.12500;36.54000
4304;-13.12231;61037.14000;36.54000
4305;-1.22068;59212.97500;36.54000
4306;6.71374;56520.16000;36.54000
4307;-3.05170;53769.43500;36.54000
4308;9.46027;50902.89000;36.54000
4309;11.90163;48123.21000;36.54000
4310;15.25850;44880.25000;36.54000
4311;15.25850;42158.48000;36.54000
4312;18.00503;39176.11500;36.54000
4313;18.31020;36599.12000;36.54000
4314;11.29129;34195.85500;36.54000
4315;1.22068;31300.35500;36.54000
4316;6.10340;28491.72000;36.54000
4317;25.93945;25480.40000;36.54000
4318;35.39972;23569.37000;36.54000
4319;15.25850;21108.19500;36.54000
4320;-1.83102;18096.87500;36.54000
4321;2.13619;15433.01500;36.54000
4322;8.84993;13637.80500;36.54000
4323;1.83102;11582.00000;36.54000
4324;5.18789;9757.83500;36.54000
4325;8.84993;8049.49000;36.54000
4326;16.47918;6804.42500;36.54000
4327;15.56367;4835.48500;36.54000
4328;14.03782;3561.46500;36.48400
4329;14.95333;2692.81500;36.48400
4330;10.07061;1679.39000;36.48400
4331;14.64816;984.47000;36.48400
4332;8.54476;926.56000;36.48400
4333;2.74653;1766.25500;36.48400
