ECG,IMP,Z0
11.90163,161829.49500,44.44000
14.95333,161018.75500,44.44000
14.95333,161134.57500,44.44000
14.34299,161742.63000,44.44000
14.03782,162466.50500,44.44000
9.76544,162176.95500,44.44000
7.32408,161858.45000,44.44000
5.79823,161510.99000,44.44000
1.52585,160323.83500,44.44000
4.27238,158354.89500,44.44000
11.29129,155980.58500,44.44000
16.47918,153519.41000,44.44000
19.53088,150160.63000,44.44000
21.66707,145672.60500,44.44000
25.32911,141387.26500,44.44000
19.53088,136580.73500,44.44000
19.53088,132527.03500,44.44000
18.61537,126967.67500,44.44000
18.00503,120945.03500,44.44000
17.08952,117209.84000,44.44000
8.84993,112403.31000,44.44000
6.71374,107799.46500,44.44000
11.29129,103861.58500,44.44000
10.68095,100329.07500,44.44000
10.07061,97462.53000,44.44000
12.51197,93524.65000,44.44000
15.86884,90426.46500,44.44000
18.00503,87559.92000,44.44000
13.73265,84925.01500,44.44000
10.98612,81826.83000,44.44000
9.15510,78497.00500,44.44000
16.47918,76267.47000,44.44000
14.03782,73980.02500,44.44000
7.62925,71287.21000,44.44000
11.90163,68970.81000,44.44000
8.54476,67117.69000,44.44000
3.96721,64743.38000,44.44000
7.62925,63237.72000,44.44000
17.39469,61789.97000,44.44000
17.39469,60950.27500,44.44000
16.78435,60081.62500,44.44000
19.83605,58518.05500,44.44000
23.19292,56780.75500,44.44000
21.97224,56520.16000,44.44000
22.27741,55651.51000,44.44000
18.92054,54406.44500,44.44000
24.41360,53798.39000,44.44000
15.86884,53740.48000,44.44000
10.37578,53074.51500,44.44000
13.42748,52640.19000,44.44000
19.22571,52119.00000,44.44000
16.47918,51771.54000,44.44000
13.12231,51134.53000,44.44000
10.07061,50613.34000,44.44000
17.69986,50179.01500,44.44000
21.97224,49570.96000,44.44000
15.25850,48441.71500,44.44000
3.35687,47862.61500,44.44000
1.52585,47428.29000,44.44000
13.42748,46907.10000,44.44000
31.43251,46414.86500,44.44000
73.85114,45748.90000,44.30000
151.05915,45488.30500,44.30000
246.88253,45575.17000,44.30000
324.70088,45777.85500,44.30000
393.36413,44822.34000,44.30000
401.29855,44011.60000,44.30000
295.70973,43258.77000,44.30000
159.90908,41000.28000,44.30000
48.21686,38828.65500,44.30000
-1.83102,36309.57000,44.30000
-25.93945,34253.76500,44.30000
-32.04285,33414.07000,44.30000
-37.23074,31271.40000,44.30000
-38.14625,30171.11000,44.30000
-28.99115,29476.19000,44.30000
-24.10843,28636.49500,44.30000
-19.22571,26349.05000,44.30000
-8.54476,24872.34500,44.30000
-3.66204,23714.14500,44.30000
-5.18789,22845.49500,44.30000
-12.81714,21339.83500,44.30000
-10.98612,20789.69000,44.30000
-7.93442,19428.80500,44.30000
-12.20680,18965.52500,44.30000
-11.29129,18733.88500,44.30000
-11.90163,19052.39000,44.30000
-20.44639,18762.84000,44.30000
-21.66707,18386.42500,44.30000
-17.39469,17836.28000,44.30000
-20.44639,17170.31500,44.30000
-21.66707,16446.44000,44.30000
-29.29632,16388.53000,44.30000
-25.63428,15461.97000,44.30000
-22.27741,15259.28500,44.30000
-18.31020,15461.97000,44.30000
-20.44639,15838.38500,44.30000
-19.22571,17083.45000,44.30000
-17.39469,18096.87500,44.30000
-10.68095,21079.24000,44.30000
-15.25850,23279.82000,44.30000
-15.25850,26406.96000,44.30000
-10.98612,29852.60500,44.30000
-7.01891,35035.55000,44.30000
-6.10340,40768.64000,44.30000
-1.83102,46791.28000,44.30000
1.22068,53943.16500,44.30000
-4.27238,61761.01500,44.30000
-7.01891,69752.59500,44.30000
-1.83102,77483.58000,44.30000
4.27238,84896.06000,44.30000
9.15510,92656.00000,44.30000
6.10340,99692.06500,44.30000
9.46027,106004.25500,44.30000
18.92054,111650.48000,44.30000
25.63428,117007.15500,44.30000
24.71877,120684.44000,44.30000
27.77047,123522.03000,44.30000
31.73768,125983.20500,44.30000
36.01006,128241.69500,44.30000
24.10843,129544.67000,44.30000
21.66707,130065.86000,44.30000
23.19292,130471.23000,44.30000
24.71877,131224.06000,44.30000
15.56367,131629.43000,44.30000
9.76544,130760.78000,44.40800
18.00503,129805.26500,44.40800
20.14122,128096.92000,44.40800
14.64816,125577.83500,44.40800
2.44136,122624.42500,44.40800
3.05170,119352.51000,44.40800
8.84993,114690.75500,44.40800
5.18789,109942.13500,44.40800
5.79823,104006.36000,44.40800
4.88272,98389.09000,44.40800
4.57755,91787.35000,44.40800
6.10340,84635.46500,44.40800
1.83102,77020.30000,44.40800
-0.30517,69984.23500,44.40800
-0.61034,62948.17000,44.40800
-6.71374,57794.18000,44.40800
-4.27238,53914.21000,44.40800
2.13619,50873.93500,44.40800
1.52585,48470.67000,44.40800
-5.49306,45227.71000,44.40800
-7.01891,42013.70500,44.40800
-2.44136,38365.37500,44.40800
-0.91551,35325.10000,44.40800
1.22068,32371.69000,44.40800
-1.52585,28636.49500,44.40800
-2.44136,25190.85000,44.40800
-1.22068,22092.66500,44.40800
-4.57755,19341.94000,44.40800
-3.05170,15896.29500,44.40800
0.61034,13377.21000,44.40800
0.30517,10684.39500,44.40800
-1.22068,7759.94000,44.40800
-6.10340,4314.29500,44.40800
-0.61034,2113.71500,44.40800
-0.91551,-231.64000,44.40800
-7.01891,-1968.94000,44.40800
-1.22068,-4719.66500,44.40800
-4.88272,-6775.47000,44.40800
-8.54476,-9323.51000,44.40800
-6.10340,-11871.55000,44.40800
-9.76544,-15404.06000,44.40800
-10.68095,-18560.15500,44.40800
0.91551,-22324.30500,44.40800
0.30517,-25712.04000,44.40800
-13.73265,-30518.57000,44.40800
-13.73265,-35267.19000,44.40800
-0.91551,-39262.98000,44.40800
-1.83102,-43606.23000,44.40800
-9.15510,-48267.98500,44.40800
-3.96721,-52958.69500,44.40800
-1.83102,-56809.71000,44.40800
-6.10340,-60342.22000,44.40800
1.22068,-65148.75000,44.40800
13.12231,-69086.63000,44.40800
8.23959,-73690.47500,44.40800
-5.79823,-78149.54500,44.40800
-8.84993,-83593.08500,44.40800
-13.12231,-90021.09500,44.40800
-8.23959,-94509.12000,44.40800
4.88272,-100242.21000,44.40800
23.49809,-105743.66000,44.40800
68.66325,-111447.79500,44.40800
149.83847,-117238.79500,44.40800
250.54457,-122045.32500,44.40800
326.83707,-126851.85500,44.36000
391.83828,-131397.79000,44.36000
400.68821,-135712.08500,44.36000
291.43735,-139823.69500,44.36000
149.53330,-145498.87500,44.36000
27.46530,-152390.16500,44.36000
-47.60652,-156762.37000,44.36000
-82.09073,-161163.53000,44.36000
-82.39590,-164696.04000,44.36000
-69.27359,-168865.56000,44.36000
-64.39087,-170805.54500,44.36000
-58.28747,-174019.55000,44.36000
-49.74271,-176654.45500,44.36000
-32.95836,-180476.51500,44.36000
-21.05673,-182561.27500,44.36000
-26.54979,-185051.40500,44.36000
-27.46530,-188410.18500,44.36000
-24.71877,-191247.77500,44.36000
-20.14122,-192521.79500,44.36000
-22.88775,-194230.14000,44.36000
-20.44639,-195851.62000,44.36000
-16.17401,-196025.35000,44.36000
-17.69986,-196025.35000,44.36000
-28.07564,-195648.93500,44.36000
-29.29632,-196604.45000,44.36000
-15.56367,-197038.77500,44.36000
-25.02394,-194867.15000,44.36000
-29.60149,-192724.48000,44.36000
-34.48421,-189915.84500,44.36000
-31.12734,-186643.93000,44.36000
-33.26353,-183082.46500,44.36000
-41.50312,-179752.64000,44.36000
-39.67210,-175409.39000,44.36000
-32.04285,-171326.73500,44.36000
-38.14625,-167330.94500,44.36000
-41.80829,-161974.27000,44.36000
-37.84108,-158152.21000,44.36000
-39.97727,-152361.21000,44.36000
-30.21183,-145991.11000,44.36000
-24.71877,-138404.90000,44.36000
-33.26353,-129573.62500,44.36000
-27.77047,-120076.38500,44.36000
-17.08952,-110347.50500,44.36000
-18.00503,-100705.49000,44.36000
-16.47918,-91381.98000,44.36000
-8.84993,-81797.87500,44.36000
4.88272,-71721.53500,44.36000
5.79823,-62513.84500,44.36000
9.15510,-53769.43500,44.36000
18.31020,-45111.89000,44.36000
19.53088,-37236.13000,44.36000
22.88775,-30171.11000,44.36000
19.83605,-23974.74000,44.36000
24.41360,-18473.29000,44.36000
25.02394,-13869.44500,44.36000
21.97224,-9497.24000,44.36000
19.53088,-6225.32500,44.36000
20.14122,-3387.73500,44.36000
16.17401,-897.60500,44.36000
9.46027,868.65000,44.36000
0.61034,1650.43500,44.36000
-5.49306,2113.71500,44.36000
-6.10340,1939.98500,44.36000
-12.20680,1708.34500,44.36000
-12.81714,-260.59500,44.58800
-10.07061,-1824.16500,44.58800
-10.07061,-4516.98000,44.58800
-12.51197,-7788.89500,44.58800
-10.37578,-12074.23500,44.58800
-12.20680,-17923.14500,44.58800
-6.10340,-22469.08000,44.58800
-10.98612,-28202.17000,44.58800
-17.08952,-35209.28000,44.58800
-18.31020,-41839.97500,44.58800
-19.53088,-48615.44500,44.58800
-17.39469,-54782.86000,44.58800
-12.20680,-60689.68000,44.58800
-5.18789,-64106.37000,44.58800
-3.96721,-66220.08500,44.58800
-1.83102,-67291.42000,44.58800
2.13619,-69549.91000,44.58800
4.57755,-71953.17500,44.58800
4.27238,-73429.88000,44.58800
0.30517,-75225.09000,44.58800
2.13619,-77049.25500,44.58800
1.22068,-78410.14000,44.58800
-3.35687,-79655.20500,44.58800
-8.54476,-80379.08000,44.58800
-10.07061,-81884.74000,44.58800
-13.42748,-82434.88500,44.58800
-20.75156,-82956.07500,44.58800
-22.88775,-82840.25500,44.58800
-4.57755,-83361.44500,44.58800
29.60149,-83274.58000,44.58800
92.16134,-82927.12000,44.58800
199.27601,-81537.28000,44.58800
303.33898,-81363.55000,44.58800
374.74876,-79220.88000,44.58800
402.51923,-77744.17500,44.58800
296.32007,-77975.81500,44.58800
118.71113,-78410.14000,44.58800
-21.36190,-80234.30500,44.58800
-100.40093,-83332.49000,44.58800
-122.98351,-86256.94500,44.58800
-110.47154,-89239.31000,44.58800
-93.68719,-91671.53000,44.58800
-75.98733,-94306.43500,44.58800
-61.94951,-96535.97000,44.58800
-51.26856,-99576.24500,44.58800
-42.11346,-102761.29500,44.58800
-35.70489,-105338.29000,44.58800
-36.62040,-109334.08000,44.58800
-36.31523,-113648.37500,44.58800
-30.51700,-118107.44500,44.58800
-29.60149,-122421.74000,44.58800
-33.87387,-126764.99000,44.58800
-34.17904,-131426.74500,44.58800
-31.43251,-135943.72500,44.58800
-27.46530,-139476.23500,44.58800
-29.60149,-142429.64500,44.58800
-31.12734,-144746.04500,44.58800
-30.82217,-146425.43500,44.58800
-33.56870,-146425.43500,44.58800
-36.01006,-147641.54500,44.58800
-40.28244,-148220.64500,44.58800
-41.50312,-148741.83500,44.58800
-39.97727,-148973.47500,44.58800
-40.28244,-148973.47500,44.58800
-44.85999,-148886.61000,44.53600
-42.41863,-148394.37500,44.53600
-39.67210,-147323.04000,44.53600
-43.02897,-145585.74000,44.53600
-44.55482,-144080.08000,44.53600
-40.28244,-141966.36500,44.53600
-33.26353,-138752.36000,44.53600
-34.48421,-135943.72500,44.53600
-33.26353,-132642.85500,44.53600
-28.99115,-127749.46000,44.53600
-23.19292,-122942.93000,44.53600
-19.53088,-116717.60500,44.53600
-18.00503,-109768.40500,44.53600
-10.98612,-101863.69000,44.53600
-7.01891,-93321.96500,44.53600
-5.79823,-84490.69000,44.53600
3.35687,-77454.62500,44.53600
12.81714,-69463.04500,44.53600
22.88775,-62166.38500,44.53600
23.19292,-55564.64500,44.53600
29.90666,-50787.07000,44.53600
32.04285,-46443.82000,44.53600
35.39972,-42100.57000,44.53600
25.93945,-39176.11500,44.53600
18.92054,-37033.44500,44.53600
10.07061,-35411.96500,44.53600
7.01891,-34803.91000,44.53600
4.57755,-34311.67500,44.53600
0.91551,-35035.55000,44.53600
0.91551,-35730.47000,44.53600
0.00000,-37728.36500,44.53600
-3.66204,-40392.22500,44.53600
-4.27238,-42969.22000,44.53600
-2.13619,-46617.55000,44.53600
-3.96721,-50034.24000,44.53600
-8.23959,-54001.07500,44.53600
-10.07061,-58460.14500,44.53600
-8.23959,-62919.21500,44.53600
-12.81714,-67175.60000,44.53600
-19.22571,-70708.11000,44.53600
-23.80326,-73893.16000,44.53600
-23.49809,-75630.46000,44.53600
-18.92054,-75862.10000,44.53600
-17.08952,-76412.24500,44.53600
-12.20680,-78207.45500,44.53600
-4.57755,-79655.20500,44.53600
-3.35687,-80581.76500,44.53600
-1.83102,-82666.52500,44.53600
-7.01891,-84635.46500,44.53600
-9.76544,-86807.09000,44.53600
-16.78435,-86691.27000,44.53600
-10.98612,-86459.63000,44.53600
6.40857,-86662.31500,44.53600
43.63931,-85735.75500,44.53600
107.11467,-83882.63500,44.53600
205.68458,-82376.97500,44.53600
299.98211,-80118.48500,44.53600
379.63148,-77802.08500,44.53600
407.70712,-74877.63000,44.53600
309.74755,-73082.42000,44.53600
151.36432,-71779.44500,44.53600
35.70489,-71200.34500,44.53600
-25.93945,-71837.35500,44.53600
-60.42366,-71634.67000,44.53600
-63.17019,-72329.59000,44.61200
-59.20298,-72879.73500,44.61200
-53.09958,-72821.82500,44.61200
-43.94448,-74472.26000,44.61200
-38.75659,-75485.68500,44.61200
-25.93945,-76354.33500,44.61200
-26.24462,-77657.31000,44.61200
-25.02394,-78641.78000,44.61200
-25.02394,-79626.25000,44.61200
-28.99115,-81074.00000,44.61200
-34.78938,-82434.88500,44.61200
-35.09455,-83187.71500,44.61200
-35.70489,-84172.18500,44.61200
-33.56870,-85330.38500,44.61200
-35.39972,-85301.43000,44.61200
-38.75659,-85214.56500,44.61200
-37.53591,-83274.58000,44.61200
-32.04285,-81016.09000,44.61200
-29.29632,-78120.59000,44.61200
-27.46530,-76441.20000,44.61200
-25.63428,-74501.21500,44.61200
-20.14122,-72387.50000,44.61200
-17.08952,-70042.14500,44.61200
-17.08952,-67638.88000,44.61200
-18.31020,-64859.20000,44.61200
-14.95333,-60052.67000,44.61200
-10.37578,-55593.60000,44.61200
-14.34299,-50179.01500,44.61200
-14.64816,-44185.33000,44.61200
-9.76544,-36599.12000,44.61200
-9.46027,-27738.89000,44.61200
-8.54476,-18270.60500,44.61200
-8.23959,-8860.23000,44.61200
-3.96721,1563.57000,44.61200
1.83102,12276.92000,44.61200
5.18789,22469.08000,44.61200
7.01891,32024.23000,44.61200
3.66204,41116.10000,44.61200
2.44136,49976.33000,44.61200
2.74653,57678.36000,44.61200
8.84993,64801.29000,44.61200
14.95333,70157.96500,44.61200
18.31020,75804.19000,44.61200
19.22571,80321.17000,44.61200
16.17401,83535.17500,44.61200
18.61537,86517.54000,44.61200
19.22571,89470.95000,44.61200
17.69986,92047.94500,44.61200
19.53088,94567.03000,44.61200
16.78435,96420.15000,44.61200
22.88775,97404.62000,44.61200
22.58258,97144.02500,44.61200
23.80326,96535.97000,44.61200
25.02394,94798.67000,44.61200
25.32911,92800.77500,44.61200
18.00503,89210.35500,44.61200
22.58258,85706.80000,44.61200
28.99115,81971.60500,44.61200
26.24462,77367.76000,44.61200
30.82217,72271.68000,44.61200
57.98230,67552.01500,44.61200
104.06297,61413.55500,44.61200
188.59506,57330.90000,44.61200
293.26837,53682.57000,44.61200
387.87107,51568.85500,44.59600
428.15351,50352.74500,44.59600
333.85598,48528.58000,44.59600
170.28486,46646.50500,44.59600
15.25850,42795.49000,44.59600
-85.14243,38336.42000,44.59600
-102.53712,34630.18000,44.59600
-79.03903,31676.77000,44.59600
-69.57876,28781.27000,44.59600
-54.62543,26291.14000,44.59600
-47.91169,23829.96500,44.59600
-38.14625,22498.03500,44.59600
-22.27741,20760.73500,44.59600
-14.95333,20065.81500,44.59600
-16.17401,18820.75000,44.59600
-19.22571,17141.36000,44.59600
-17.69986,15346.15000,44.59600
-14.03782,13869.44500,44.59600
-3.35687,11929.46000,44.59600
0.91551,10250.07000,44.59600
5.79823,8773.36500,44.59600
4.27238,6254.28000,44.59600
0.91551,4545.93500,44.59600
-4.88272,3271.91500,44.59600
-3.35687,1216.11000,44.59600
-3.05170,-521.19000,44.59600
-5.18789,-1621.48000,44.59600
-12.20680,-1997.89500,44.59600
-11.29129,-2779.68000,44.59600
-7.32408,-2345.35500,44.59600
-7.32408,-1882.07500,44.59600
-6.10340,-1997.89500,44.59600
-7.93442,-1621.48000,44.59600
-7.32408,-1679.39000,44.59600
-4.88272,-260.59500,44.59600
-8.84993,810.74000,44.59600
-7.32408,2663.86000,44.59600
-5.79823,4777.57500,44.59600
-3.35687,7846.80500,44.59600
-5.49306,11350.36000,44.59600
-4.27238,13695.71500,44.59600
1.83102,17054.49500,44.59600
7.32408,20355.36500,44.59600
7.93442,23019.22500,44.59600
10.68095,24698.61500,44.59600
14.34299,26551.73500,44.59600
22.27741,27970.53000,44.59600
26.54979,28173.21500,44.59600
26.24462,28346.94500,44.59600
38.45142,28115.30500,44.59600
42.72380,28260.08000,44.59600
42.72380,27304.56500,44.59600
46.08067,26406.96000,44.59600
46.69101,25654.13000,44.59600
46.08067,24988.16500,44.59600
39.06176,23221.91000,44.59600
29.60149,21889.98000,44.59600
34.17904,21050.28500,44.59600
35.09455,19399.85000,44.59600
30.21183,17749.41500,44.59600
24.71877,16678.08000,44.59600
22.58258,14622.27500,44.59600
22.27741,13811.53500,44.59600
17.08952,11639.91000,44.59600
12.81714,9815.74500,44.48400
8.84993,8454.86000,44.48400
10.68095,7702.03000,44.48400
30.21183,6428.01000,44.48400
68.96842,5559.36000,44.48400
143.12473,5327.72000,44.48400
244.13600,6485.92000,44.48400
342.70591,8194.26500,44.48400
412.58984,9005.00500,44.48400
409.53814,10626.48500,44.48400
289.60633,12161.10000,44.48400
137.93684,12334.83000,44.48400
18.61537,11871.55000,44.48400
-42.72380,12247.96500,44.48400
-61.03400,12334.83000,44.48400
-56.15128,12392.74000,44.48400
-45.47033,12132.14500,44.48400
-37.53591,11726.77500,44.48400
-18.61537,11726.77500,44.48400
-12.20680,10916.03500,44.48400
-10.37578,9005.00500,44.48400
-3.66204,7209.79500,44.48400
-3.05170,5617.27000,44.48400
-5.79823,2345.35500,44.48400
-11.59646,-608.05500,44.48400
-11.90163,-4227.43000,44.48400
-15.86884,-7788.89500,44.48400
-19.53088,-11147.67500,44.48400
-14.34299,-15404.06000,44.48400
-10.07061,-19428.80500,44.48400
-10.37578,-21918.93500,44.48400
-7.01891,-23424.59500,44.48400
-14.03782,-24380.11000,44.48400
-14.34299,-24148.47000,44.48400
-18.61537,-23772.05500,44.48400
-21.66707,-23714.14500,44.48400
-19.83605,-22613.85500,44.48400
-20.14122,-21571.47500,44.48400
-20.44639,-20992.37500,44.48400
-22.88775,-19602.53500,44.48400
-25.63428,-18762.84000,44.48400
-21.36190,-17170.31500,44.48400
-21.66707,-13753.62500,44.48400
-24.71877,-9931.56500,44.48400
-24.10843,-4777.57500,44.48400
-18.61537,2055.80500,44.48400
-13.73265,9844.70000,44.48400
-7.01891,17836.28000,44.48400
-2.13619,25914.72500,44.48400
1.22068,33443.02500,44.48400
3.96721,40102.67500,44.48400
8.84993,46907.10000,44.48400
17.08952,52495.41500,44.48400
27.77047,57215.08000,44.48400
35.70489,61818.92500,44.48400
37.23074,65061.88500,44.48400
37.53591,67436.19500,44.48400
41.80829,68565.44000,44.48400
40.58761,70273.78500,44.48400
36.01006,70157.96500,44.48400
30.51700,68826.03500,44.48400
38.75659,67928.43000,44.48400
39.36693,66451.72500,44.48400
29.90666,63758.91000,44.48400
27.16013,60776.54500,44.51600
22.58258,57504.63000,44.51600
22.58258,54609.13000,44.51600
14.34299,51105.57500,44.51600
13.12231,47370.38000,44.51600
16.47918,43751.00500,44.51600
12.81714,41202.96500,44.51600
9.76544,38741.79000,44.51600
8.23959,37641.50000,44.51600
17.39469,36772.85000,44.51600
20.75156,36338.52500,44.51600
14.64816,34630.18000,44.51600
14.95333,33240.34000,44.51600
18.31020,31416.17500,44.51600
18.31020,29620.96500,44.51600
9.46027,27159.79000,44.51600
7.01891,24582.79500,44.51600
9.46027,22150.57500,44.51600
7.62925,20529.09500,44.51600
6.71374,18762.84000,44.51600
3.96721,16591.21500,44.51600
3.05170,15490.92500,44.51600
6.71374,14535.41000,44.51600
4.27238,12421.69500,44.51600
4.88272,10742.30500,44.51600
14.34299,8425.90500,44.51600
10.68095,6601.74000,44.51600
12.81714,4024.74500,44.51600
8.84993,1042.38000,44.51600
9.76544,-2316.40000,44.51600
11.59646,-5559.36000,44.51600
6.40857,-9439.33000,44.51600
-2.13619,-12913.93000,44.51600
6.40857,-17025.54000,44.51600
6.40857,-20644.91500,44.51600
6.40857,-25046.07500,44.51600
5.18789,-29794.69500,44.51600
3.35687,-34572.27000,44.51600
6.40857,-38510.15000,44.51600
9.46027,-44040.55500,44.51600
3.96721,-48267.98500,44.51600
4.57755,-52727.05500,44.51600
7.32408,-57388.81000,44.51600
6.40857,-62079.52000,44.51600
5.49306,-67320.37500,44.51600
10.68095,-72995.55500,44.51600
4.57755,-77802.08500,44.51600
-3.05170,-83448.31000,44.51600
-4.57755,-89702.59000,44.51600
3.35687,-94595.98500,44.51600
3.66204,-99170.87500,44.51600
1.22068,-104990.83000,44.51600
-6.10340,-109247.21500,44.51600
-0.61034,-114343.29500,44.51600
-3.35687,-117788.94000,44.51600
-4.27238,-121089.81000,44.51600
-2.13619,-124738.14000,44.51600
0.30517,-127865.28000,44.51600
-5.18789,-130152.72500,44.51600
-1.83102,-132034.80000,44.51600
-1.83102,-135104.03000,44.51600
-4.27238,-138086.39500,44.51600
2.44136,-140142.20000,44.51600
3.35687,-142979.79000,44.51600
5.49306,-144398.58500,44.49600
10.98612,-145962.15500,44.49600
10.98612,-147294.08500,44.49600
7.93442,-149523.62000,44.49600
2.74653,-150363.31500,44.49600
7.01891,-152187.48000,44.49600
12.51197,-152592.85000,44.49600
34.48421,-154301.19500,44.49600
75.98733,-154735.52000,44.49600
162.65561,-155227.75500,44.49600
259.08933,-155169.84500,44.49600
328.97326,-154185.37500,44.49600
390.00726,-153635.23000,44.49600
391.53311,-153982.69000,44.49600
279.23055,-153229.86000,44.49600
134.88514,-155517.30500,44.49600
7.62925,-157370.42500,44.49600
-60.11849,-159078.77000,44.49600
-81.17522,-159368.32000,44.49600
-75.68216,-159744.73500,44.49600
-62.25468,-159426.23000,44.49600
-63.78053,-158933.99500,44.49600
-59.20298,-158876.08500,44.49600
-57.98230,-158876.08500,44.49600
-55.84611,-158789.22000,44.49600
-35.09455,-157659.97500,44.49600
-24.10843,-156588.64000,44.49600
-23.80326,-154619.70000,44.49600
-32.04285,-152824.49000,44.49600
-30.51700,-148365.42000,44.49600
-26.85496,-143587.84500,44.49600
-23.49809,-137507.29500,44.49600
-24.71877,-129139.30000,44.49600
-28.07564,-116775.51500,44.49600
-31.12734,-102037.42000,44.49600
-36.01006,-83448.31000,44.49600
-41.80829,-61818.92500,44.49600
-32.65319,-38481.19500,44.49600
-28.68598,-14187.95000,44.49600
-33.87387,10655.44000,44.49600
-35.70489,34977.64000,44.49600
-30.21183,57533.58500,44.49600
-29.29632,78207.45500,44.49600
-36.31523,95898.96000,44.49600
-34.48421,111158.24500,44.49600
-32.65319,124767.09500,44.49600
-34.48421,137275.65500,44.49600
-34.17904,147728.41000,44.49600
-36.01006,156675.50500,44.49600
-30.21183,164985.59000,44.49600
-31.73768,173411.49500,44.49600
-42.11346,180881.88500,44.49600
-40.28244,188033.77000,44.49600
-26.24462,194838.19500,44.49600
-20.14122,201613.66500,44.49600
-17.69986,207752.12500,44.49600
-15.25850,211979.55500,44.49600
-9.15510,214527.59500,44.49600
-9.76544,216815.04000,44.49600
-9.46027,218639.20500,44.49600
-3.05170,218697.11500,44.49600
8.84993,218465.47500,44.49600
14.03782,218783.98000,44.49600
11.29129,217857.42000,44.49600
19.22571,215801.61500,44.67200
14.95333,213977.45000,44.67200
18.31020,211661.05000,44.67200
24.71877,206941.38500,44.67200
18.00503,201382.02500,44.67200
9.15510,194954.01500,44.67200
7.01891,186962.43500,44.67200
16.17401,178536.53000,44.67200
10.98612,169328.84000,44.67200
3.35687,159223.54500,44.67200
6.40857,149060.34000,44.67200
5.79823,138520.72000,44.67200
0.00000,127286.18000,44.67200
-4.57755,116659.69500,44.67200
-4.57755,107452.00500,44.67200
-9.46027,99807.88500,44.67200
-5.49306,93032.41500,44.67200
-8.23959,87415.14500,44.67200
-6.10340,81797.87500,44.67200
-7.62925,75717.32500,44.67200
-8.54476,69028.72000,44.67200
-1.22068,62282.20500,44.67200
-7.32408,56143.74500,44.67200
-8.54476,49455.14000,44.67200
-4.27238,42737.58000,44.67200
0.30517,35817.33500,44.67200
3.35687,31184.53500,44.67200
-2.13619,26812.33000,44.67200
0.30517,22498.03500,44.67200
3.35687,17720.46000,44.67200
-2.44136,14824.96000,44.67200
1.83102,11842.59500,44.67200
3.35687,8860.23000,44.67200
-3.66204,6862.33500,44.67200
1.52585,5211.90000,44.67200
-3.35687,3416.69000,44.67200
-9.15510,1158.20000,44.67200
-6.40857,-1042.38000,44.67200
-2.13619,-4372.20500,44.67200
-4.88272,-7586.21000,44.67200
-8.54476,-12595.42500,44.67200
-12.81714,-16880.76500,44.67200
-8.84993,-22613.85500,44.67200
-4.57755,-28810.22500,44.67200
-11.90163,-35701.51500,44.67200
-11.90163,-43229.81500,44.67200
-5.79823,-50787.07000,44.67200
-2.13619,-58228.50500,44.67200
-11.90163,-67146.64500,44.67200
-16.17401,-75862.10000,44.67200
-18.00503,-82927.12000,44.67200
-18.00503,-91005.56500,44.67200
-14.95333,-99026.10000,44.67200
-13.12231,-106699.17500,44.67200
-14.03782,-113069.27500,44.67200
-15.25850,-119236.69000,44.67200
-12.20680,-125954.25000,44.67200
-5.18789,-132121.66500,44.67200
-7.62925,-137623.11500,44.67200
-10.07061,-143095.61000,44.67200
-4.57755,-148944.52000,44.67200
-2.44136,-154793.43000,44.67200
3.05170,-159426.23000,44.67200
-4.27238,-164782.90500,44.67200
-3.35687,-169531.52500,44.40000
3.96721,-174453.87500,44.40000
-0.91551,-178333.84500,44.40000
-9.46027,-182648.14000,44.40000
-14.95333,-186904.52500,44.40000
-10.98612,-190987.18000,44.40000
-11.90163,-194461.78000,44.40000
-10.98612,-199210.40000,44.40000
-8.84993,-202250.67500,44.40000
-5.18789,-205233.04000,44.40000
-4.88272,-209141.96500,44.40000
-1.22068,-212413.88000,44.40000
-7.01891,-215656.84000,44.40000
-11.90163,-217336.23000,44.40000
-12.20680,-219768.45000,44.40000
-10.37578,-222171.71500,44.40000
-10.07061,-223619.46500,44.40000
-6.10340,-224893.48500,44.40000
-8.54476,-226543.92000,44.40000
-15.56367,-227875.85000,44.40000
-16.47918,-229410.46500,44.40000
-12.20680,-229989.56500,44.40000
-10.07061,-231002.99000,44.40000
-16.17401,-232045.37000,44.40000
-15.25850,-232624.47000,44.40000
-10.37578,-232016.41500,44.40000
-11.29129,-231987.46000,44.40000
-9.15510,-231813.73000,44.40000
-9.76544,-231958.50500,44.40000
-8.54476,-231466.27000,44.40000
-8.84993,-230192.25000,44.40000
-5.18789,-229034.05000,44.40000
-9.76544,-227702.12000,44.40000
-7.01891,-226138.55000,44.40000
-7.93442,-224314.38500,44.40000
-16.78435,-221737.39000,44.40000
-23.19292,-220289.64000,44.40000
-18.61537,-219218.30500,44.40000
-18.92054,-215859.52500,44.40000
-15.25850,-213687.90000,44.40000
-11.90163,-211834.78000,44.40000
-7.93442,-208157.49500,44.40000
-14.34299,-206275.42000,44.40000
-15.25850,-204045.88500,44.40000
-15.25850,-203032.46000,44.40000
-13.12231,-200281.73500,44.40000
-12.51197,-197559.96500,44.40000
-15.86884,-195359.38500,44.40000
-16.78435,-193332.53500,44.40000
-10.07061,-191074.04500,44.40000
-11.90163,-188815.55500,44.40000
-13.12231,-186470.20000,44.40000
-12.81714,-184501.26000,44.40000
